united_code,lake,date,year,month,jd,time,depth,light_percent,light_situ,log_e_light,flag
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,2,35.58,501,6.216606101,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,3,8.8,16.1,2.778819272,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,3,21.84,326,5.786897381,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,3,19.23,266,5.583496309,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,3,23.08,325,5.783825182,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,3,10.49,40.3,3.696351469,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,3,12.39,49.1,3.893859035,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,3,13.31,88,4.477336814,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,3,20.92,262,5.568344504,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,3,20.3,277,5.624017506,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,3,17.41,216,5.375278408,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,3,16.72,149,5.003946306,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,3,13.73,93,4.532599493,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,3,17.52,174,5.159055299,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,3,19.63,217,5.379897354,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,4,8.42,57,4.043051268,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,4,12.21,135,4.905274778,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,4,14.41,203,5.313205979,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,4,13.53,202,5.308267697,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,4,13.25,166,5.111987788,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,4,11.07,110,4.700480366,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,4,13.56,185,5.220355825,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,4,12.65,175,5.164785974,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,4,10.72,133,4.890349128,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,4,9.43,84,4.430816799,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,4,6.17,23.7,3.165475048,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,4,7.4,29.3,3.377587516,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,4,7.75,51.2,3.935739532,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,4,5.36,9.8,2.282382386,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,5,4.83,31.9,3.46260601,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,5,6.06,54,3.988984047,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,5,8.53,118,4.770684624,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,5,8.87,121,4.795790546,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,5,3.17,5.8,1.757857918,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,5,3.62,13.9,2.63188884,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,5,8.23,103,4.634728988,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,5,7.6,84,4.430816799,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,5,6.65,66,4.189654742,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,5,9.23,130,4.86753445,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,5,4.39,17.4,2.856470206,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,5,8.91,133,4.890349128,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,5,5.01,33.9,3.523415014,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,5,6.53,81,4.394449155,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,6,5.65,77,4.343805422,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,6,2.75,10.9,2.388762789,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,6,2.11,8.1,2.091864062,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,6,4.32,60.8,4.107589789,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,6,5.43,81,4.394449155,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,6,2.8,18.5,2.917770732,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,6,4.08,40.5,3.701301974,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,6,4.98,55,4.007333185,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,6,2.91,19.7,2.980618636,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,6,4.03,50,3.912023005,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,6,3.49,31.1,3.437207819,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,6,5.19,65,4.17438727,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,6,5.35,74,4.304065093,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,6,2.02,3.7,1.30833282,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,7,3.26,40.8,3.708682081,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,7,2.48,24.6,3.202746443,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,7,1.09,2,0.693147181,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,7,2.79,41.6,3.728100167,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,7,1.79,11.8,2.468099531,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,7,2.95,32.6,3.484312288,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,7,3.45,47.1,3.852273001,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,7,1.62,6.4,1.85629799,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,7,1.71,11.6,2.451005098,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,7,1.22,4.7,1.547562509,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,7,3.61,49.9,3.910021003,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,7,2.48,30.8,3.42751469,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,7,3.57,50.3,3.918005077,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,7,2.13,19,2.944438979,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,8,2.11,29.2,3.374168709,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,8,2.29,32.3,3.47506723,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,8,0.73,2.8,1.029619417,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,8,1.5,14.9,2.701361213,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,8,1.83,20.2,3.005682604,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,8,1.48,18.4,2.912350665,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,8,1.27,11.3,2.424802726,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,8,0.97,6.4,1.85629799,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,8,1.97,24.7,3.206803244,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,8,0.69,1.26,0.231111721,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,8,2.16,32.2,3.471966453,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,8,1.02,6.9,1.931521412,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,8,0.96,3.8,1.335001067,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,8,2.16,29.4,3.380994674,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,9,0.42,1.6,0.470003629,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,9,0.53,2.1,0.741937345,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,9,1.1,12.1,2.493205453,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,9,1.41,19.9,2.990719732,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,9,0.62,4.2,1.435084525,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,9,0.76,6.8,1.916922612,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,9,0.88,8.7,2.163323026,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,9,0.91,11.3,2.424802726,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,9,1.25,15.6,2.747270914,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,9,1.26,17.4,2.856470206,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,9,0.4,0.74,-0.301105093,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,9,1.33,19.8,2.985681938,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,9,1.36,18.5,2.917770732,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,9,0.61,4,1.386294361,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,10,0.76,9.5,2.251291799,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,10,0.35,2.4,0.875468737,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,10,0.82,12.2,2.501435952,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,10,0.92,12.9,2.557227311,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,10,0.66,7.3,1.987874348,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,10,0.51,5.1,1.62924054,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,10,0.33,1.3,0.262364264,no
239_1988-06-30,239,1988-06-30,1988,6,182,8:00:00,10,0.35,2.3,0.832909123,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,10,0.81,11.1,2.406945108,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,10,0.55,6.8,1.916922612,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,10,0.45,4,1.386294361,no
239_1988-06-30,239,1988-06-30,1988,6,182,7:00:00,10,0.26,0.98,-0.020202707,no
239_1988-06-30,239,1988-06-30,1988,6,182,6:15:00,10,0.24,0.43,-0.84397007,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,10,0.76,10.5,2.351375257,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,11,0.52,7.1,1.960094784,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,11,0.48,6,1.791759469,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,11,0.49,6.8,1.916922612,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,11,0.35,4.4,1.481604541,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,11,0.32,3.2,1.16315081,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,11,0.18,0.7,-0.356674944,no
239_1988-06-30,239,1988-06-30,1988,6,182,9:00:00,11,0.28,2.5,0.916290732,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,11,0.22,1.5,0.405465108,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,11,0.5,7.5,2.014903021,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,11,0.58,8.1,2.091864062,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,11,0.43,4.72,1.5518088,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,12,0.33,4.5,1.504077397,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,12,0.34,4.6,1.526056303,no
239_1988-06-30,239,1988-06-30,1988,6,182,17:00:00,12,0.19,1.9,0.641853886,no
239_1988-06-30,239,1988-06-30,1988,6,182,10:02:00,12,0.23,2.8,1.029619417,no
239_1988-06-30,239,1988-06-30,1988,6,182,19:35:00,12,0.13,0.5,-0.693147181,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,12,0.36,5.1,1.62924054,no
239_1988-06-30,239,1988-06-30,1988,6,182,18:18:00,12,0.13,0.9,-0.105360516,no
239_1988-06-30,239,1988-06-30,1988,6,182,16:12:00,12,0.28,3.04,1.111857515,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,12,0.32,4,1.386294361,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,12,0.32,4.8,1.568615918,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:58:00,13,0.23,3.1,1.131402111,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:59:00,13,0.22,3,1.098612289,no
239_1988-06-30,239,1988-06-30,1988,6,182,14:08:00,13,0.25,3.5,1.252762968,no
239_1988-06-30,239,1988-06-30,1988,6,182,11:05:00,13,0.21,2.6,0.955511445,no
239_1988-06-30,239,1988-06-30,1988,6,182,13:14:00,13,0.22,3.3,1.193922468,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,0,100,1085,6.989335266,yes
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,0.5,62.85,682,6.525029658,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,1,52.81,573,6.350885717,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,2,30.87,335,5.814130532,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,3,18.89,205,5.323009979,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,4,12.16,132,4.882801923,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,5,7.47,81,4.394449155,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,6,4.65,50.4,3.919991175,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,7,2.77,30.1,3.404525172,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,8,1.66,18,2.890371758,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,9,1.09,11.8,2.468099531,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,10,0.65,7.1,1.960094784,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,11,0.41,4.5,1.504077397,no
239_1988-07-04,239,1988-07-04,1988,7,186,10:03:00,12,0.27,2.9,1.064710737,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,0,100,98.2,4.587006215,yes
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,0.5,57.43,56.4,4.032469159,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,1,41.85,41.1,3.716008122,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,2,23.72,23.3,3.148453361,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,3,16.39,16.1,2.778819272,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,4,10.69,10.5,2.351375257,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,5,7.33,7.2,1.974081026,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,6,4.58,4.5,1.504077397,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,7,2.75,2.7,0.993251773,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,8,1.83,1.8,0.587786665,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,9,1.17,1.15,0.139761942,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,10,0.72,0.71,-0.342490309,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,11,0.39,0.38,-0.967584026,no
239_1988-07-06,239,1988-07-06,1988,7,188,10:10:00,12,0.22,0.22,-1.514127733,yes
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,0,100,285,5.65248918,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,0.5,74.73,213,5.361292166,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,1,65.26,186,5.225746674,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,2,38.24,109,4.691347882,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,3,16.84,48,3.871201011,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,4,12.42,35.4,3.56671182,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,5,8.11,23.1,3.139832618,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,6,5.05,14.4,2.667228207,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,7,3.12,8.9,2.186051277,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,8,1.96,5.6,1.722766598,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,9,1.05,3,1.098612289,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,10,0.77,2.2,0.78845736,no
239_1988-07-07,239,1988-07-07,1988,7,189,9:30:00,11,0.46,1.3,0.262364264,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,0,100,328,5.793013608,yes
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,0,100,514,6.242223265,yes
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,0.25,63.71,209,5.342334252,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,0.5,56.61,291,5.673323267,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,0.5,52.74,173,5.153291594,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,0.75,41.15,135,4.905274778,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,1,33.53,110,4.700480366,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,1,39.1,201,5.303304908,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,1.25,28.35,93,4.532599493,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,1.5,24.14,79.2,4.371976299,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,1.75,20.79,68.2,4.222444565,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,2,17.86,58.6,4.070734697,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,2,18.28,94,4.543294782,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,2.25,15.54,51,3.931825633,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,2.5,13.78,45.2,3.811097087,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,2.75,11.79,38.7,3.6558396,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,3,10.39,34.1,3.529297384,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,3,10.66,54.8,4.003690194,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,3.25,8.63,28.3,3.342861805,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,3.5,7.8,25.6,3.242592351,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,3.75,6.59,21.6,3.072693315,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,4,5.86,30.1,3.404525172,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,4,5.79,19,2.944438979,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,4.25,5.18,17,2.833213344,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,4.5,4.42,14.5,2.674148649,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,4.75,3.87,12.7,2.541601993,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,5,3.32,10.9,2.388762789,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,5,3.39,17.4,2.856470206,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,5.5,2.56,8.4,2.128231706,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,6,1.92,6.3,1.840549633,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,6,1.95,10,2.302585093,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,6.5,1.59,5.2,1.648658626,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,7,1.19,6.1,1.808288771,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,7,1.19,3.9,1.360976553,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,7.5,0.98,3.2,1.16315081,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,8,0.76,2.5,0.916290732,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,8,0.74,3.8,1.335001067,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,8.5,0.64,2.1,0.741937345,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,9,0.47,2.4,0.875468737,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,9,0.49,1.6,0.470003629,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,9.5,0.4,1.3,0.262364264,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,10,0.31,1.6,0.470003629,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,10,0.34,1.1,0.09531018,no
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,11,0.21,1.1,0.09531018,no
239_1988-07-11,239,1988-07-11,1988,7,193,16:52:00,11,0.21,0.7,-0.356674944,yes
239_1988-07-11,239,1988-07-11,1988,7,193,10:35:00,12,0.14,0.7,-0.356674944,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,0,100,325,5.783825182,yes
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,0.5,40,130,4.86753445,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,1,20.79,67.6,4.213607983,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,2,12.09,39.3,3.671224519,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,3,8,26,3.258096538,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,4,5.32,17.3,2.850706502,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,5,2.83,9.2,2.219203484,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,6,1.72,5.6,1.722766598,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,7,1.08,3.5,1.252762968,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,8,0.65,2.1,0.741937345,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,9,0.37,1.2,0.182321557,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,10,0.25,0.8,-0.223143551,no
239_1988-07-13,239,1988-07-13,1988,7,195,9:48:00,11,0.15,0.5,-0.693147181,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,0,100,165,5.105945474,yes
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,0.5,49.09,81,4.394449155,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,1,30.78,50.8,3.927896355,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,2,14.6,24.1,3.18221184,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,3,8.61,14.2,2.653241965,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,4,4.91,8.1,2.091864062,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,5,2.61,4.3,1.458615023,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,6,1.45,2.4,0.875468737,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,7,0.91,1.5,0.405465108,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,8,0.5,0.82,-0.198450939,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,9,0.31,0.51,-0.673344553,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,10,0.21,0.34,-1.078809661,no
239_1988-07-15,239,1988-07-15,1988,7,197,9:13:00,11,0.14,0.23,-1.46967597,yes
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,0,100,555,6.318968114,yes
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,0.5,56.75,315,5.752572639,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,1,36.93,205,5.323009979,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,2,16.57,92,4.521788577,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,3,9.55,53,3.970291914,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,4,5.33,29.6,3.387774361,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,5,3.17,17.6,2.867898902,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,6,1.93,10.7,2.370243741,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,7,1.1,6.1,1.808288771,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,8,0.7,3.9,1.360976553,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,9,0.41,2.3,0.832909123,no
239_1988-07-18,239,1988-07-18,1988,7,200,9:42:00,10,0.27,1.5,0.405465108,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,0,100,780,6.65929392,yes
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,0.5,51.28,400,5.991464547,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,1,28.33,221,5.398162702,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,2,14.74,115,4.744932128,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,3,8.08,63,4.143134726,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,4,3.85,30,3.401197382,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,5,2,15.6,2.747270914,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,6,1.19,9.3,2.2300144,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,7,0.64,5,1.609437912,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,8,0.41,3.2,1.16315081,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,9,0.26,2,0.693147181,no
239_1988-07-22,239,1988-07-22,1988,7,204,8:30:00,10,0.18,1.4,0.336472237,yes
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,0,100,667,6.502790046,yes
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,0.5,43.02,287,5.659482216,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,1,32.38,216,5.375278408,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,2,14.24,95,4.553876892,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,3,8.2,54.7,4.001863709,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,4,4.35,29,3.36729583,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,5,2.7,18,2.890371758,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,6,1.68,11.2,2.415913778,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,7,0.97,6.5,1.871802177,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,8,0.54,3.6,1.280933845,no
239_1988-07-25,239,1988-07-25,1988,7,207,8:00:00,9,0.37,2.5,0.916290732,no
